"transaction_id","trans_group_en","property_usage_en","procedure_name_en","instance_date","area_id","area_name_en","procedure_area","actual_worth","meter_sale_price"
"1-11-2023-11487","Sales","Commercial","Sell","18-04-2023",350,"Al Thanyah Fifth",1001.95,9500000.0,9481.51
"1-11-2023-27716","Sales","Commercial","Sell","31-08-2023",526,"Business Bay",33.51,600000.0,17905.1
"1-11-2023-700","Sales","Commercial","Sell","09-01-2023",249,"Al Muteena",260.13,2000000.0,7688.46
"1-11-2023-10648","Sales","Commercial","Sell","11-04-2023",410,"Palm Jumeirah",683.16,31500000.0,46109.26
"1-11-2023-8717","Sales","Commercial","Sell","23-03-2023",266,"Al Satwa",1395.09,15017000.0,10764.18
"1-11-2023-10204","Sales","Commercial","Sell","06-04-2023",441,"Al Barsha South Fourth",5813.94,44000981.0,7568.19
"1-11-2023-5643","Sales","Commercial","Sell","28-02-2023",350,"Al Thanyah Fifth",58.71,600000.0,10219.72
"1-11-2023-22731","Sales","Commercial","Sell","18-07-2023",350,"Al Thanyah Fifth",729.84,5600000.0,7672.91
"1-11-2023-13926","Sales","Commercial","Sell","10-05-2023",526,"Business Bay",39.48,900000.0,22796.35
"1-11-2023-15936","Sales","Commercial","Sell","25-05-2023",350,"Al Thanyah Fifth",105.94,1043000.0,9845.2
"1-11-2023-31533","Sales","Commercial","Sell","02-10-2023",526,"Business Bay",26.86,700000.0,26061.06
"1-11-2023-21049","Sales","Commercial","Sell","05-07-2023",445,"Jabal Ali First",600.0,2550000.0,4250.0
"1-11-2023-34159","Sales","Commercial","Sell","24-10-2023",390,"Burj Khalifa",303.45,14000000.0,46136.1
"1-11-2023-36526","Sales","Commercial","Sell","09-11-2023",240,"Port Saeed",74.69,1200000.0,16066.41
"1-11-2023-13386","Sales","Commercial","Sell","08-05-2023",443,"Al Thanyah First",140.74,1192000.0,8469.52
"1-11-2023-4650","Sales","Commercial","Sell","20-02-2023",526,"Business Bay",166.11,1550115.0,9331.86
"1-11-2023-22407","Sales","Commercial","Sell","17-07-2023",350,"Al Thanyah Fifth",510.0,4950000.0,9705.88
"1-11-2023-12353","Sales","Commercial","Sell","27-04-2023",343,"Al Warsan First",59.0,620000.0,10508.47
"1-11-2023-3955","Sales","Commercial","Sell","13-02-2023",485,"Me'Aisem First",2258.84,17500000.0,7747.34
"1-11-2023-6196","Sales","Commercial","Sell","06-03-2023",441,"Al Barsha South Fourth",107.34,2000000.0,18632.38
"1-11-2023-7022","Sales","Commercial","Sell","13-03-2023",526,"Business Bay",415.49,4508308.0,10850.58
"1-11-2023-7087","Sales","Commercial","Sell","14-03-2023",350,"Al Thanyah Fifth",788.55,7953995.0,10086.86
"1-11-2023-36925","Sales","Commercial","Sell","16-11-2023",350,"Al Thanyah Fifth",104.75,702460.0,6706.06
"1-11-2023-37527","Sales","Commercial","Sell","23-11-2023",410,"Palm Jumeirah",622.08,18500000.0,29738.94
"1-11-2023-9533","Sales","Commercial","Sell","30-03-2023",526,"Business Bay",80.35,950000.0,11823.27
"1-11-2023-12829","Sales","Commercial","Sell","02-05-2023",409,"Al Barshaa South Third",83.24,520000.0,6247.0
"1-11-2023-8649","Sales","Commercial","Sell","23-03-2023",435,"Al Hebiah Fourth",692.5,6050000.0,8736.46
"1-11-2023-36741","Sales","Commercial","Sell","13-11-2023",435,"Al Hebiah Fourth",877.52,8888888.0,10129.56
"1-11-2023-36278","Sales","Commercial","Sell","08-11-2023",368,"Al Barsha First",111.49,1680139.0,15069.86
"1-11-2023-7353","Sales","Commercial","Sell","14-03-2023",343,"Al Warsan First",48.0,300000.0,6250.0
"1-11-2023-17695","Sales","Commercial","Sell","07-06-2023",485,"Me'Aisem First",798.88,9300000.0,11641.3
"1-11-2023-40397","Sales","Commercial","Sell","07-12-2023",350,"Al Thanyah Fifth",167.78,1813000.0,10805.82
"1-11-2023-385","Sales","Commercial","Sell","09-01-2023",350,"Al Thanyah Fifth",117.06,756012.0,6458.33
"1-11-2023-15159","Sales","Commercial","Sell","19-05-2023",335,"Nad Al Shiba First",235.21,3350000.0,14242.59
"1-11-2023-31517","Sales","Commercial","Sell","02-10-2023",526,"Business Bay",101.87,850000.0,8343.97
"1-11-2023-3009","Sales","Commercial","Sell","02-02-2023",435,"Al Hebiah Fourth",868.47,8000000.0,9211.6
"1-11-2023-33425","Sales","Commercial","Sell","17-10-2023",350,"Al Thanyah Fifth",104.77,790000.0,7540.33
"1-11-2023-27496","Sales","Commercial","Sell","30-08-2023",526,"Business Bay",92.04,790000.0,8583.22
"1-11-2023-13311","Sales","Commercial","Sell","04-05-2023",445,"Jabal Ali First",885.8,3800000.0,4289.91
"1-11-2023-32113","Sales","Commercial","Sell","06-10-2023",526,"Business Bay",138.43,1500000.0,10835.8
"1-11-2023-32063","Sales","Commercial","Sell","06-10-2023",350,"Al Thanyah Fifth",125.79,473897.0,3767.37
"1-11-2023-34693","Sales","Commercial","Sell","26-10-2023",409,"Al Barshaa South Third",53.99,460000.0,8520.1
"1-11-2023-19316","Sales","Commercial","Sell","20-06-2023",350,"Al Thanyah Fifth",105.96,1653783.0,15607.62
"1-11-2023-30983","Sales","Commercial","Sell","27-09-2023",401,"Wadi Al Amardi",23196.22,13732499.0,592.01
"1-11-2023-25388","Sales","Commercial","Sell","14-08-2023",350,"Al Thanyah Fifth",104.73,933014.0,8908.76
"1-11-2023-3665","Sales","Commercial","Sell","08-02-2023",343,"Al Warsan First",154.0,1600000.0,10389.61
"1-11-2023-10227","Sales","Commercial","Sell","06-04-2023",526,"Business Bay",348.34,14500000.0,41626.0
"1-11-2023-34574","Sales","Commercial","Sell","26-10-2023",410,"Palm Jumeirah",622.37,30000000.0,48202.84
"1-11-2023-23781","Sales","Commercial","Sell","27-07-2023",350,"Al Thanyah Fifth",561.0,3019275.0,5381.95
"1-11-2023-37049","Sales","Commercial","Sell","14-11-2023",526,"Business Bay",152.58,1070040.0,7012.98
"1-11-2023-37832","Sales","Commercial","Sell","20-11-2023",350,"Al Thanyah Fifth",812.63,7900000.0,9721.52
"1-11-2023-30511","Sales","Commercial","Sell","22-09-2023",352,"Al Thanayah Fourth",531.13,7100000.0,13367.73
"1-11-2023-4376","Sales","Commercial","Sell","15-02-2023",343,"Al Warsan First",43.0,375000.0,8720.93
"1-11-2023-31260","Sales","Commercial","Sell","28-09-2023",269,"Al Hamriya",421.78,4000000.0,9483.62
"1-11-2023-3679","Sales","Commercial","Sell","08-02-2023",410,"Palm Jumeirah",2.61,34207.0,13106.13
"1-11-2023-18347","Sales","Commercial","Sell","12-06-2023",410,"Palm Jumeirah",226.57,938900.0,4143.97
"1-11-2023-2811","Sales","Commercial","Sell","01-02-2023",526,"Business Bay",82.48,950000.0,11517.94
"1-11-2023-22322","Sales","Commercial","Sell","14-07-2023",526,"Business Bay",107.54,1335000.0,12413.99
"1-11-2023-1255","Sales","Commercial","Sell","17-01-2023",343,"Al Warsan First",79.0,550722.0,6971.17
"1-11-2023-35659","Sales","Commercial","Sell","03-11-2023",526,"Business Bay",291.58,13750000.0,47156.87
"1-11-2023-3589","Sales","Commercial","Sell","13-02-2023",350,"Al Thanyah Fifth",56.41,1050000.0,18613.72
"1-11-2023-475","Sales","Commercial","Sell","05-01-2023",485,"Me'Aisem First",997.8,10250000.0,10272.6
"1-11-2023-36489","Sales","Commercial","Sell","09-11-2023",350,"Al Thanyah Fifth",230.68,4700000.0,20374.54
"1-11-2023-27090","Sales","Commercial","Sell","28-08-2023",526,"Business Bay",128.63,1525000.0,11855.71
"1-11-2023-2398","Sales","Commercial","Sell","26-01-2023",350,"Al Thanyah Fifth",59.27,798699.0,13475.62
"1-11-2023-43321","Sales","Commercial","Sell","28-12-2023",350,"Al Thanyah Fifth",73.86,910000.0,12320.61
"1-11-2023-40032","Sales","Commercial","Sell","06-12-2023",526,"Business Bay",29.2,315000.0,10787.67
"1-11-2023-38952","Sales","Commercial","Sell","30-11-2023",343,"Al Warsan First",66.0,603857.0,9149.35
"1-11-2023-43302","Sales","Commercial","Sell","27-12-2023",343,"Al Warsan First",1078.11,6400000.0,5936.31
"1-11-2023-7196","Sales","Commercial","Sell","13-03-2023",350,"Al Thanyah Fifth",98.2,1727796.0,17594.66
"1-11-2023-23039","Sales","Commercial","Sell","20-07-2023",343,"Al Warsan First",48.0,450000.0,9375.0
"1-11-2023-24749","Sales","Commercial","Sell","04-08-2023",350,"Al Thanyah Fifth",79.49,700000.0,8806.14
"1-11-2023-15911","Sales","Commercial","Sell","25-05-2023",526,"Business Bay",82.48,860000.0,10426.77
"1-11-2023-41972","Sales","Commercial","Sell","18-12-2023",526,"Business Bay",145.58,2844000.0,19535.65
"1-11-2023-30128","Sales","Commercial","Sell","20-09-2023",444,"Al Hebiah First",309.29,2829650.0,9148.86
"1-11-2023-26341","Sales","Commercial","Sell","21-08-2023",443,"Al Thanyah First",638.97,9000000.0,14085.17
"1-11-2023-2879","Sales","Commercial","Sell","01-02-2023",350,"Al Thanyah Fifth",60.5,1633000.0,26991.74
"1-11-2023-40562","Sales","Commercial","Sell","08-12-2023",350,"Al Thanyah Fifth",98.75,1000000.0,10126.58
"1-11-2023-33367","Sales","Commercial","Sell","23-10-2023",350,"Al Thanyah Fifth",164.64,620260.0,3767.37
"1-11-2023-4704","Sales","Commercial","Sell","20-02-2023",350,"Al Thanyah Fifth",561.0,3321202.0,5920.15
"1-11-2023-13291","Sales","Commercial","Sell","04-05-2023",526,"Business Bay",101.88,1200000.0,11778.56
"1-11-2023-14689","Sales","Commercial","Sell","16-05-2023",526,"Business Bay",62.44,955000.0,15294.68
"1-11-2023-22990","Sales","Commercial","Sell","20-07-2023",343,"Al Warsan First",67.0,614000.0,9164.18
"1-11-2023-28548","Sales","Commercial","Sell","11-09-2023",441,"Al Barsha South Fourth",1576.57,14000000.0,8880.04
"1-11-2023-17762","Sales","Commercial","Sell","07-06-2023",350,"Al Thanyah Fifth",133.96,1800000.0,13436.85
"1-11-2023-5105","Sales","Commercial","Sell","23-02-2023",410,"Palm Jumeirah",119.23,494100.0,4144.09
"1-11-2023-39870","Sales","Commercial","Sell","08-12-2023",242,"Al Ras",151.43,4350000.0,28726.14
"1-11-2023-13544","Sales","Commercial","Sell","08-05-2023",343,"Al Warsan First",154.0,1500000.0,9740.26
"1-11-2023-3514","Sales","Commercial","Sell","08-02-2023",526,"Business Bay",84.26,523576.0,6213.81
"1-11-2023-27541","Sales","Commercial","Sell","30-08-2023",526,"Business Bay",35.7,378387.0,10599.08
"1-11-2023-16559","Sales","Commercial","Sell","30-05-2023",485,"Me'Aisem First",346.68,6400000.0,18460.83
"1-11-2023-10640","Sales","Commercial","Sell","11-04-2023",350,"Al Thanyah Fifth",104.87,830000.0,7914.56
"1-11-2023-8429","Sales","Commercial","Sell","22-03-2023",352,"Al Thanayah Fourth",950.58,7350000.0,7732.12
"1-11-2023-14963","Sales","Commercial","Sell","23-05-2023",526,"Business Bay",40.84,340435.0,8335.82
"1-11-2023-37851","Sales","Commercial","Sell","20-11-2023",410,"Palm Jumeirah",630.75,43000000.0,68172.81
"1-11-2023-12356","Sales","Commercial","Sell","27-04-2023",350,"Al Thanyah Fifth",72.16,751000.0,10407.43
"1-11-2023-9221","Sales","Commercial","Sell","29-03-2023",307,"Al Safouh First",459.97,5890000.0,12805.18
"1-11-2023-6869","Sales","Commercial","Sell","09-03-2023",526,"Business Bay",33.51,373500.0,11145.93
"1-11-2023-14277","Sales","Commercial","Sell","12-05-2023",343,"Al Warsan First",44.0,425000.0,9659.09
"1-11-2023-37188","Sales","Commercial","Sell","15-11-2023",350,"Al Thanyah Fifth",79.49,850000.0,10693.17
"1-11-2023-4394","Sales","Commercial","Sell","16-02-2023",350,"Al Thanyah Fifth",67.54,1054150.0,15607.79
"1-11-2023-19569","Sales","Commercial","Sell","20-06-2023",526,"Business Bay",153.02,1729444.0,11302.08
"1-11-2023-12194","Sales","Commercial","Sell","26-04-2023",410,"Palm Jumeirah",119.45,495000.0,4143.99
"1-11-2023-1588","Sales","Commercial","Sell","19-01-2023",526,"Business Bay",281.55,10300000.0,36583.2
"1-11-2023-8962","Sales","Commercial","Sell","27-03-2023",526,"Business Bay",58.93,650000.0,11030.04
"1-11-2023-5478","Sales","Commercial","Sell","27-02-2023",410,"Palm Jumeirah",63.26,262200.0,4144.8
"1-11-2023-17264","Sales","Commercial","Sell","05-06-2023",445,"Jabal Ali First",600.0,2300000.0,3833.33
"1-11-2023-33757","Sales","Commercial","Sell","19-10-2023",343,"Al Warsan First",53.0,350000.0,6603.77
"1-11-2023-17510","Sales","Commercial","Sell","07-06-2023",350,"Al Thanyah Fifth",59.27,669900.0,11302.51
"1-11-2023-22648","Sales","Commercial","Sell","18-07-2023",410,"Palm Jumeirah",59.39,246200.0,4145.48
"1-11-2023-99","Sales","Commercial","Sell","05-01-2023",350,"Al Thanyah Fifth",115.93,930000.0,8022.08
"1-11-2023-32888","Sales","Commercial","Sell","12-10-2023",362,"Naif",48.77,787487.0,16146.96
"1-11-2023-39492","Sales","Commercial","Sell","30-11-2023",441,"Al Barsha South Fourth",149.67,1200000.0,8017.64
"1-11-2023-27782","Sales","Commercial","Sell","04-09-2023",526,"Business Bay",118.92,1200000.0,10090.82
"1-11-2023-41597","Sales","Commercial","Sell","26-12-2023",350,"Al Thanyah Fifth",68.11,682449.0,10019.81
"1-11-2023-10232","Sales","Commercial","Sell","06-04-2023",350,"Al Thanyah Fifth",545.84,4315000.0,7905.25
"1-11-2023-14400","Sales","Commercial","Sell","15-05-2023",526,"Business Bay",36.52,325000.0,8899.23
"1-11-2023-18785","Sales","Commercial","Sell","14-06-2023",526,"Business Bay",52.01,920000.0,17688.91
"1-11-2023-28809","Sales","Commercial","Sell","11-09-2023",350,"Al Thanyah Fifth",76.42,287903.0,3767.38
"1-11-2023-3700","Sales","Commercial","Sell","09-02-2023",350,"Al Thanyah Fifth",133.69,767000.0,5737.15
"1-11-2023-24295","Sales","Commercial","Sell","01-08-2023",350,"Al Thanyah Fifth",117.76,857414.0,7281.04
"1-11-2023-17486","Sales","Commercial","Sell","06-06-2023",350,"Al Thanyah Fifth",510.0,4995000.0,9794.12
"1-11-2023-26316","Sales","Commercial","Sell","21-08-2023",485,"Me'Aisem First",940.6,13060000.0,13884.75
"1-11-2023-21486","Sales","Commercial","Sell","10-07-2023",350,"Al Thanyah Fifth",140.0,1000000.0,7142.86
"1-11-2023-16682","Sales","Commercial","Sell","31-05-2023",526,"Business Bay",86.77,1300000.0,14982.14
"1-11-2023-29375","Sales","Commercial","Sell","14-09-2023",343,"Al Warsan First",49.0,522250.0,10658.16
"1-11-2023-31603","Sales","Commercial","Sell","03-10-2023",526,"Business Bay",208.08,2688000.0,12918.11
"1-11-2023-1292","Sales","Commercial","Sell","16-01-2023",350,"Al Thanyah Fifth",822.66,7500000.0,9116.77
"1-11-2023-11632","Sales","Commercial","Sell","19-04-2023",350,"Al Thanyah Fifth",72.16,463286.0,6420.26
"1-11-2023-42254","Sales","Commercial","Sell","21-12-2023",526,"Business Bay",94.71,1376258.0,14531.28
"1-11-2023-30964","Sales","Commercial","Sell","28-09-2023",526,"Business Bay",558.44,7811220.0,13987.57
"1-11-2023-37525","Sales","Commercial","Sell","17-11-2023",526,"Business Bay",58.59,800000.0,13654.21
"1-11-2023-30259","Sales","Commercial","Sell","21-09-2023",350,"Al Thanyah Fifth",106.19,1500000.0,14125.62
"1-11-2023-40649","Sales","Commercial","Sell","11-12-2023",526,"Business Bay",26.3,375000.0,14258.56
"1-11-2023-14816","Sales","Commercial","Sell","17-05-2023",485,"Me'Aisem First",368.5,7000000.0,18995.93
"1-11-2023-28495","Sales","Commercial","Sell","11-09-2023",350,"Al Thanyah Fifth",90.5,664336.0,7340.73
"1-11-2022-33168","Sales","Commercial","Sell","06-01-2023",526,"Business Bay",50.57,621000.0,12280.01
"1-11-2023-18569","Sales","Commercial","Sell","13-06-2023",350,"Al Thanyah Fifth",809.96,6500000.0,8025.09
"1-11-2023-9641","Sales","Commercial","Sell","31-03-2023",271,"Al Karama",211.35,10000000.0,47314.88
"1-11-2023-5746","Sales","Commercial","Sell","28-02-2023",410,"Palm Jumeirah",123.58,512300.0,4145.49
"1-11-2023-25635","Sales","Commercial","Sell","14-08-2023",435,"Al Hebiah Fourth",247.0,3375000.0,13663.97
"1-11-2023-3156","Sales","Commercial","Sell","03-02-2023",350,"Al Thanyah Fifth",71.35,575000.0,8058.86
"1-11-2023-27153","Sales","Commercial","Sell","28-08-2023",350,"Al Thanyah Fifth",134.06,1560900.0,11643.29
"1-11-2023-26089","Sales","Commercial","Sell","17-08-2023",485,"Me'Aisem First",700.0,8500000.0,12142.86
"1-11-2023-9362","Sales","Commercial","Sell","29-03-2023",350,"Al Thanyah Fifth",740.0,6475000.0,8750.0
"1-11-2023-6557","Sales","Commercial","Sell","14-03-2023",526,"Business Bay",154.92,2392672.0,15444.56
"1-11-2023-18026","Sales","Commercial","Sell","09-06-2023",350,"Al Thanyah Fifth",299.44,8702559.0,29062.78
"1-11-2023-11460","Sales","Commercial","Sell","19-04-2023",443,"Al Thanyah First",72.14,543560.0,7534.79
"1-11-2023-30399","Sales","Commercial","Sell","22-09-2023",414,"Al Barshaa South Second",2194.9,6505000.0,2963.69
"1-11-2023-902","Sales","Commercial","Sell","11-01-2023",350,"Al Thanyah Fifth",292.74,4096339.0,13993.1
"1-11-2023-38808","Sales","Commercial","Sell","27-11-2023",526,"Business Bay",116.13,1200000.0,10333.25
"1-11-2023-15961","Sales","Commercial","Sell","25-05-2023",350,"Al Thanyah Fifth",127.76,1257000.0,9838.76
"1-11-2023-10992","Sales","Commercial","Sell","13-04-2023",485,"Me'Aisem First",49.3,180441.0,3660.07
"1-11-2023-39507","Sales","Commercial","Sell","30-11-2023",343,"Al Warsan First",39.0,500000.0,12820.51
"1-11-2023-22044","Sales","Commercial","Sell","13-07-2023",484,"Nadd Hessa",401.76,3500000.0,8711.67
"1-11-2023-29423","Sales","Commercial","Sell","14-09-2023",343,"Al Warsan First",154.0,1600000.0,10389.61
"1-11-2023-18445","Sales","Commercial","Sell","13-06-2023",350,"Al Thanyah Fifth",85.17,615000.0,7220.85
"1-11-2023-10986","Sales","Commercial","Sell","13-04-2023",443,"Al Thanyah First",176.89,1500000.0,8479.85
"1-11-2023-25724","Sales","Commercial","Sell","15-08-2023",410,"Palm Jumeirah",62.52,259100.0,4144.27
"1-11-2023-8711","Sales","Commercial","Sell","23-03-2023",526,"Business Bay",171.31,1850000.0,10799.14
"1-11-2023-25015","Sales","Commercial","Sell","08-08-2023",343,"Al Warsan First",48.0,470000.0,9791.67
"1-11-2023-141","Sales","Commercial","Sell","03-01-2023",410,"Palm Jumeirah",333.74,20023721.0,59997.97
"1-11-2023-14507","Sales","Commercial","Sell","15-05-2023",526,"Business Bay",87.33,850000.0,9733.2
"1-11-2023-20487","Sales","Commercial","Sell","26-06-2023",350,"Al Thanyah Fifth",68.1,700000.0,10279.0
"1-11-2023-16017","Sales","Commercial","Sell","25-05-2023",485,"Me'Aisem First",60.76,206000.0,3390.4
"1-11-2023-4101","Sales","Commercial","Sell","13-02-2023",343,"Al Warsan First",154.0,1480000.0,9610.39
"1-11-2023-22379","Sales","Commercial","Sell","17-07-2023",343,"Al Warsan First",154.0,1598888.0,10382.39
"1-11-2023-1391","Sales","Commercial","Sell","17-01-2023",485,"Me'Aisem First",413.68,6150000.0,14866.56
"1-11-2023-24328","Sales","Commercial","Sell","01-08-2023",410,"Palm Jumeirah",121.07,501700.0,4143.88
"1-11-2023-34252","Sales","Commercial","Sell","25-10-2023",444,"Al Hebiah First",274.99,1642800.0,5974.04
"1-11-2023-41666","Sales","Commercial","Sell","15-12-2023",350,"Al Thanyah Fifth",561.0,5850000.0,10427.81
"1-11-2023-40671","Sales","Commercial","Sell","11-12-2023",526,"Business Bay",87.05,1000000.0,11487.65
"1-11-2023-31975","Sales","Commercial","Sell","05-10-2023",350,"Al Thanyah Fifth",1001.54,14900000.0,14877.09
"1-11-2023-14293","Sales","Commercial","Sell","12-05-2023",409,"Al Barshaa South Third",63.31,817752.0,12916.63
"1-11-2023-3522","Sales","Commercial","Sell","08-02-2023",526,"Business Bay",101.0,518577.0,5134.43
"1-11-2023-39667","Sales","Commercial","Sell","30-11-2023",343,"Al Warsan First",52.0,612000.0,11769.23
"1-11-2023-41329","Sales","Commercial","Sell","13-12-2023",410,"Palm Jumeirah",61.66,255500.0,4143.69
"1-11-2023-22580","Sales","Commercial","Sell","17-07-2023",334,"Al Jadaf",1478.64,159159.0,107.64
"1-11-2023-40098","Sales","Commercial","Sell","06-12-2023",526,"Business Bay",103.37,850000.0,8222.89
"1-11-2023-10170","Sales","Commercial","Sell","06-04-2023",350,"Al Thanyah Fifth",133.69,880000.0,6582.39
"1-11-2023-31202","Sales","Commercial","Sell","28-09-2023",390,"Burj Khalifa",313.35,15000000.0,47869.79
"1-11-2023-9066","Sales","Commercial","Sell","28-03-2023",249,"Al Muteena",464.52,3000000.0,6458.28
"1-11-2023-13622","Sales","Commercial","Sell","08-05-2023",343,"Al Warsan First",67.0,613000.0,9149.25
"1-11-2023-10932","Sales","Commercial","Sell","13-04-2023",343,"Al Warsan First",64.0,640000.0,10000.0
"1-11-2023-404","Sales","Commercial","Sell","06-01-2023",526,"Business Bay",72.51,776623.0,10710.57
"1-11-2023-39334","Sales","Commercial","Sell","30-11-2023",341,"Trade Center First",130.95,2650000.0,20236.73
"1-11-2023-7218","Sales","Commercial","Sell","14-03-2023",350,"Al Thanyah Fifth",59.27,781525.0,13185.84
"1-11-2023-17102","Sales","Commercial","Sell","02-06-2023",350,"Al Thanyah Fifth",620.53,5075000.0,8178.49
"1-11-2023-14273","Sales","Commercial","Sell","12-05-2023",352,"Al Thanayah Fourth",618.83,5500000.0,8887.74
"1-11-2023-33457","Sales","Commercial","Sell","18-10-2023",410,"Palm Jumeirah",57.01,236300.0,4144.89
"1-11-2023-42698","Sales","Commercial","Sell","22-12-2023",352,"Al Thanayah Fourth",1781.23,46500000.0,26105.56
"1-11-2023-39864","Sales","Commercial","Sell","05-12-2023",441,"Al Barsha South Fourth",2126.73,34946100.0,16431.85
"1-11-2023-20582","Sales","Commercial","Sell","26-06-2023",526,"Business Bay",29.2,300000.0,10273.97
"1-11-2023-9627","Sales","Commercial","Sell","31-03-2023",526,"Business Bay",195.75,2575000.0,13154.53
"1-11-2023-34519","Sales","Commercial","Sell","26-10-2023",485,"Me'Aisem First",1100.3,16100000.0,14632.37
"1-11-2023-30763","Sales","Commercial","Sell","26-09-2023",350,"Al Thanyah Fifth",113.37,988443.0,8718.74
"1-11-2023-5404","Sales","Commercial","Sell","03-04-2023",343,"Al Warsan First",154.0,1550000.0,10064.94
"1-11-2023-6220","Sales","Commercial","Sell","06-03-2023",410,"Palm Jumeirah",657.62,28000000.0,42577.78
"1-11-2023-37115","Sales","Commercial","Sell","15-11-2023",435,"Al Hebiah Fourth",622.9,6000000.0,9632.36
"1-11-2023-1260","Sales","Commercial","Sell","17-01-2023",343,"Al Warsan First",67.0,476735.0,7115.45
"1-11-2023-10139","Sales","Commercial","Sell","06-04-2023",352,"Al Thanayah Fourth",898.93,11650000.0,12959.85
"1-11-2023-20903","Sales","Commercial","Sell","05-07-2023",352,"Al Thanayah Fourth",3830.72,130000000.0,33936.18
"1-11-2023-22620","Sales","Commercial","Sell","18-07-2023",445,"Jabal Ali First",3879.04,15908020.0,4101.02
"1-11-2023-3085","Sales","Commercial","Sell","06-02-2023",526,"Business Bay",159.75,1580000.0,9890.45
"1-11-2023-39314","Sales","Commercial","Sell","29-11-2023",410,"Palm Jumeirah",58.22,241300.0,4144.62
"1-11-2023-11195","Sales","Commercial","Sell","14-04-2023",485,"Me'Aisem First",343.0,6000000.0,17492.71
"1-11-2023-40601","Sales","Commercial","Sell","11-12-2023",526,"Business Bay",40.85,440000.0,10771.11
"1-11-2023-43142","Sales","Commercial","Sell","28-12-2023",343,"Al Warsan First",115.25,744324.0,6458.34
"1-11-2023-30754","Sales","Commercial","Sell","26-09-2023",441,"Al Barsha South Fourth",2761.77,40300000.0,14592.09
"1-11-2023-12189","Sales","Commercial","Sell","05-05-2023",526,"Business Bay",36.74,361150.0,9829.89
"1-11-2023-20989","Sales","Commercial","Sell","05-07-2023",410,"Palm Jumeirah",639.27,25000000.0,39107.11
"1-11-2023-23768","Sales","Commercial","Sell","27-07-2023",526,"Business Bay",43.86,600000.0,13679.89
"1-11-2023-17289","Sales","Commercial","Sell","05-06-2023",350,"Al Thanyah Fifth",237.78,895804.0,3767.36
"1-11-2023-36804","Sales","Commercial","Sell","13-11-2023",343,"Al Warsan First",105.17,1060000.0,10078.92
"1-11-2023-31934","Sales","Commercial","Sell","05-10-2023",352,"Al Thanayah Fourth",850.25,14700000.0,17289.03
"1-11-2023-2188","Sales","Commercial","Sell","25-01-2023",350,"Al Thanyah Fifth",680.02,4400000.0,6470.4
"1-11-2023-22442","Sales","Commercial","Sell","17-07-2023",505,"Madinat Hind 4",115.22,1721860.0,14944.11
"1-11-2023-550","Sales","Commercial","Sell","06-01-2023",343,"Al Warsan First",156.75,1500000.0,9569.38
"1-11-2023-857","Sales","Commercial","Sell","10-01-2023",350,"Al Thanyah Fifth",101.03,647050.0,6404.53
"1-11-2023-9789","Sales","Commercial","Sell","03-04-2023",350,"Al Thanyah Fifth",1303.01,18000000.0,13814.17
"1-11-2023-13207","Sales","Commercial","Sell","04-05-2023",465,"Wadi Al Safa 3",217.51,1966655.0,9041.68
"1-11-2023-12199","Sales","Commercial","Sell","27-04-2023",435,"Al Hebiah Fourth",208.4,1000000.0,4798.46
"1-11-2023-29236","Sales","Commercial","Sell","14-09-2023",249,"Al Muteena",152.64,1500000.0,9827.04
"1-11-2023-13031","Sales","Commercial","Sell","03-05-2023",350,"Al Thanyah Fifth",115.43,1254724.0,10870.0
"1-11-2023-15993","Sales","Commercial","Sell","25-05-2023",350,"Al Thanyah Fifth",73.78,2510340.0,34024.67
"1-11-2023-41756","Sales","Commercial","Sell","15-12-2023",526,"Business Bay",148.74,1775000.0,11933.58
"1-11-2023-19578","Sales","Commercial","Sell","20-06-2023",526,"Business Bay",57.6,847354.0,14711.01
"1-11-2023-42035","Sales","Commercial","Sell","19-12-2023",350,"Al Thanyah Fifth",634.41,5950000.0,9378.79
"1-11-2023-4017","Sales","Commercial","Sell","13-02-2023",343,"Al Warsan First",156.75,1580000.0,10079.74
"1-11-2023-9117","Sales","Commercial","Sell","29-03-2023",412,"Al Merkadh",4643.83,44987150.0,9687.51
"1-11-2023-8311","Sales","Commercial","Sell","21-03-2023",410,"Palm Jumeirah",53073.7,550000000.0,10362.95
"1-11-2023-24544","Sales","Commercial","Sell","03-08-2023",352,"Al Thanayah Fourth",582.04,7500000.0,12885.71
"1-11-2023-13663","Sales","Commercial","Sell","08-05-2023",526,"Business Bay",51.84,744930.0,14369.79
"1-11-2023-20950","Sales","Commercial","Sell","05-07-2023",526,"Business Bay",74.69,1125544.0,15069.54
"1-11-2023-38442","Sales","Commercial","Sell","23-11-2023",350,"Al Thanyah Fifth",38.74,480000.0,12390.29
"1-11-2023-34429","Sales","Commercial","Sell","25-10-2023",526,"Business Bay",146.19,3875000.0,26506.6
"1-11-2023-9770","Sales","Commercial","Sell","03-04-2023",445,"Jabal Ali First",613.11,4700000.0,7665.83
"1-11-2023-18790","Sales","Commercial","Sell","15-06-2023",410,"Palm Jumeirah",423.26,10500000.0,24807.45
"1-11-2023-20438","Sales","Commercial","Sell","26-06-2023",526,"Business Bay",91.49,984790.0,10763.91
"1-11-2023-6946","Sales","Commercial","Sell","10-03-2023",339,"Al Mararr",104.52,3100000.0,29659.4
